Time,TimeCumulative,TrainObj,TrainBest,TestObj,TestBest
16.27215884,1416.2792067060002,3853.6849081709906,3826.3719641190605,1.1493686202051018e8,1.1437611615246607e8
17.4799342,1433.759140906,4283.639545182139,3826.3719641190605,1.2284729187401098e8,1.1437611615246607e8
17.999043809,1451.758184715,3833.8966965469103,3826.3719641190605,1.1871382611039105e8,1.1437611615246607e8
17.364437085,1469.1226218,4077.9941201935194,3826.3719641190605,1.1670491473582636e8,1.1437611615246607e8
17.010284179,1486.132905979,4103.353913061848,3826.3719641190605,1.1309075579657309e8,1.1437611615246607e8
17.153954528,1503.286860507,4274.173951359408,3826.3719641190605,1.2194229568125391e8,1.1437611615246607e8
17.413372581,1520.700233088,3854.1537508799365,3826.3719641190605,1.152810407858675e8,1.1437611615246607e8
16.657860585,1537.358093673,3853.6849081709906,3826.3719641190605,1.149368620205103e8,1.1437611615246607e8
17.4786943,1554.836787973,3833.8966965469103,3826.3719641190605,1.187138261103907e8,1.1437611615246607e8
18.967811142,1573.804599115,3827.1803148296513,3826.3719641190605,1.1769030497266504e8,1.1437611615246607e8
17.194480694,1590.999079809,3854.1537508799365,3826.3719641190605,1.1528104078586839e8,1.1437611615246607e8
17.547920676,1608.5470004850001,3836.280642447491,3826.3719641190605,1.1873410281033474e8,1.1437611615246607e8
16.456774781,1625.003775266,3853.6849081709906,3826.3719641190605,1.1493686202051026e8,1.1437611615246607e8
18.686313253,1643.690088519,4077.9941201935194,3826.3719641190605,1.1670491473582636e8,1.1437611615246607e8
17.921538868,1661.611627387,3833.8966965469103,3826.3719641190605,1.1871382611039203e8,1.1437611615246607e8
16.225566069,1677.837193456,3853.6849081709906,3826.3719641190605,1.1493686202051018e8,1.1437611615246607e8
